sample_id,Brand_Name,Product_Description,Pack_Size,Pack_Quantity,Unit_Type,Total_Quantity,Unit_Price_Per_Unit_Calculated,Unit_Price_Per_Pack_Calculated,Num_Bullet_Points,price,is_premium,is_health_eco,is_electronic,is_apparel,is_consumable,is_latest_model,is_home_kitchen,is_baby_pet,is_sports_auto
26400,Kraft,"Sandwich Shop Mayonnaise, 15-Ounce Jars (Pack of 4)",4,15.0,Fl Oz,60.0,0.06633333333333333,0.995,4,3.98,0,0,0,0,0,0,0,0,0
100802,Premium,"Tzatziki Dip Mix by Spice + Leaf - Vegan Kosher No Preservatives Spice Blend Used to Make Dip, Fish, Chicken Salad, 2.2 oz",1,2.2,Ounce,2.2,5.449999999999999,11.99,5,11.99,0,1,0,0,1,0,1,0,0
271700,Dried,"Minced Garlic by Its Delish, 2 Lbs Bulk – All natural, No Preservatives, No Artificial Flavor Added, Certified Kosher",1,1.0,Count,1.0,23.99,23.99,5,23.99,1,1,0,1,1,1,0,0,1
44047,Horlicks,"Original Classic Malt Plain, 1000 Gram",1,35.27,oz,35.27,0.46058973631981853,16.245,4,16.245,0,1,0,0,0,0,0,0,0
10795,Louisiana,"Fish Fry Products BBQ Shrimp Sauce Mix, 1.5 Oz, Pack of 12",1,18.0,Ounce,18.0,1.8980555555555556,34.165,5,34.165,0,0,0,0,1,0,0,0,0
27770,Aroy-D,"-D Coconut Milk, 33.8 Fluid Ounce (Pack of 6)",6,33.800000000000004,Fl Oz,202.8,0.29087771203155816,9.831666666666667,5,58.99,0,1,0,0,0,0,0,0,0
147011,Lavender,"Lemongrass Rooibos Tea (Loose) (8 oz, ZIN: 535350)",1,8.0,Ounce,8.0,3.64125,29.13,5,29.13,0,1,0,1,1,0,0,0,0
180939,SweetWorks,Sixlets 4oz Candies,1,4.0,Ounce,4.0,2.9975,11.99,3,11.99,0,0,0,0,0,0,0,0,0
78581,Barrie,"House Hawaiian Kona Blend Single Serve Coffee Pods, 24 Pack | Compatible With Keurig K Cup Brewers | Small Batch Artisan Coffee in Convenient Single Cup Capsules",1,24.0,Count,24.0,0.6702083333333334,16.085,5,16.085,1,1,1,0,1,1,0,0,0
189700,Gourmet,"Roasted Unsalted Cashews by Its Delish, 1 lb",1,16.0,Ounce,16.0,1.249375,19.99,5,19.99,0,1,0,1,1,0,0,0,0
75456,HUGGIES,"Little Movers Diapers, Size 4, 24 Count (Packaging May Vary)",1,24.0,Count,24.0,0.4141666666666666,9.94,10,9.94,0,0,1,1,0,1,0,1,0
117179,nutpods,"Oat French Vanilla Creamer - Unsweetened Oat Milk Creamer - Nut-Free Non Dairy Creamer - Keto, Gluten Free, Non-GMO, Vegan, Sugar Free, Kosher (3-Pack)",1,33.6,Fl Oz,33.6,0.6842261904761904,22.99,5,22.99,0,1,0,0,1,0,0,0,0
164421,Sahale,"Snacks California Dry Roasted Almonds, 1.5 oz Grab & Go Bags (18 Packs) - Dry-Roasted Almonds with a Touch of Sea Salt - Non-GMO, Kosher, & Certified Gluten-Free Snacks",1,27.0,Ounce,27.0,1.295925925925926,34.99,5,34.99,1,1,0,0,1,0,0,0,0
70526,Food,"to Live Purple Sweet Potato Powder 3 Ounces – 100% Pure, Dried Raw, Yam Ube Powder Alternative, No Sugar Added, Vegan Bulk Superfood, For Cooking, Baking, Pastries, Desserts, & Food Coloring",1,3.0,Ounce,3.0,3.98,11.94,5,11.94,1,1,0,1,1,0,1,0,0
38434,Madhava,"Organic Agave Nectar - Raw, 11.75-Ounce (Pack of 6)",6,11.75,Fl Oz,70.5,0.548936170212766,6.45,0,38.7,0,1,0,0,0,0,0,0,0
158517,The,"Spice Hunter California Bay Leaves, Whole, Organic, 0.14-Ounce Jar",1,0.14,Ounce,0.14,152.5,21.35,5,21.35,0,1,0,0,1,0,0,0,0
107320,Andean,Dream Quinoa Organic Penne Pasta Turmeric 8 Ounce Box Non-GMO Gluten and Corn Free Vegan Bulk Case of 8 Boxes,1,8.0,Ounce,8.0,1.43625,11.49,0,11.49,0,1,0,0,0,0,0,0,0
276019,International,"Collection, Oil Almond, 8.45 OZ (Pack of 6) 6",6,8.450000000000001,Ounce,50.7,0.18126232741617354,1.5316666666666665,0,9.19,0,0,0,0,1,0,0,0,0
231232,Hot,Ones | Warm Up Pack (Season 21),1,15.0,Fl Oz,15.0,2.6633333333333336,39.95,7,39.95,1,1,0,0,1,0,1,0,0
61701,Kellogg's,"'s Frosted Flakes Cold Breakfast Cereal, 8 Vitamins and Minerals, Kids Snacks, Family Size, Strawberry Milkshake, 23oz Box (1 Box)",1,1.0,Count,1.0,9.15,9.15,5,9.15,0,0,0,1,1,0,0,1,0
34451,Sour,"Power Candy Straws, Watermelon, 1.75 oz (Pack of 24)",24,1.75,Ounce,42.0,0.8020238095238096,1.4035416666666667,5,33.685,1,1,0,0,1,1,0,0,0
81819,Amys,Soup Split Pea Org Gf,1,12.0,Count,12.0,0.5329166666666666,6.395,0,6.395,0,0,0,0,0,0,0,0,0
7840,Cafe,"Tastle Brazil Medium-Dark Roast 100% Arabica Whole Bean Coffee, 8.82 oz (Pack of 12)",12,1.0,Count,12.0,4.4325,4.4325,5,53.19,0,0,0,0,1,0,0,0,0
82979,Aveeno,"Creamy Moisturizing Body Oil for Dry Skin with Soothing Oat, Sweet Almond & Sesame Oil, Non-Greasy Light Body Lotion with Light Fragrance, 12 fl. oz",1,12.0,Fl Oz,12.0,1.625,19.5,5,19.5,0,1,0,0,1,0,1,1,0
215798,Passage,to Asia Instant Noodles - Soy and Ginger Noodle Bowl - Vegetarian Hokkien Asian Noodles - Microwaveable Meal Ready in 60 Seconds - 4 pack,1,1.0,Count,1.0,11.98,11.98,5,11.98,0,1,0,0,1,0,1,0,0
249624,VERMINTS,CANDY PEPPERMINT ALL NTRL,1,1.41,Ounce,1.41,3.861702127659575,5.445,3,5.445,0,1,0,0,0,0,0,0,0
178337,Insta,"Cure #1, 5 Lb Pink Curing Salt, Prague Powder, Quick Cure For Meat, Sausage, Ham, Bacon, Made In USA - The Sausage Maker®",1,80.0,Ounce,80.0,0.362375,28.99,5,28.99,1,0,0,1,1,0,1,1,0
197517,Pellas,"Nature, Organic Herb Infused Greek Extra Virgin Olive Oil, Flavors Basil, Garlic, Red Pepper, Rosemary, Gift Set, 4X1.7 oz Bottles, 1 Pack",1,6.8,Fl Oz,6.8,4.698529411764706,31.95,5,31.95,1,1,0,0,1,1,0,0,0
221186,Amos,"ChewTopia Mango Gummy Jerky – Vegan Chewy Fruit Snack, Tastes Like Real Dried Mango, Soft & Chewy Gummy Candy, 8.47oz Box (Approx. 9 Shareable Packs)",1,2.19,Ounce,2.19,4.561643835616438,9.99,5,9.99,0,1,0,0,1,0,0,0,0
47063,Mio,"Energy Liquid Water Enhancer, Green Thunder, 1.62 OZ (Pack of 4)",4,1.62,Fl Oz,6.48,2.760802469135802,4.4725,6,17.89,0,0,0,0,0,0,1,1,0
99903,Lipton,"Brisk Lemon Iced Tea Cans, 12 Fluid Ounce (Pack of 36)",36,12.0,Fl Oz,432.0,0.04278935185185185,0.5134722222222222,0,18.485,0,0,0,0,1,0,0,0,0
37797,Pomona's,'s Pectin Universal Pectin No Sugar ( 24x1 OZ) ( Value Bulk Multi-pack),1,1.0,Count,1.0,6.49,6.49,0,6.49,0,0,0,0,1,0,0,0,0
235418,Amoretti,"- Natural Brandy Extract Water Soluble 2 oz - Highly Concentrated & Perfect For Pastry, Savory, Brewing, and more, Preservative Free, Vegan, Kosher Pareve, Keto Friendly",1,2.0,Ounce,2.0,23.795,47.59,5,47.59,1,1,0,0,0,0,0,0,0
165991,Lorann,Oils Pumpkin 1 Ounce Flavoring,1,1.0,Count,1.0,8.99,8.99,3,8.99,1,0,0,1,0,0,1,1,0
219041,Kellogg's,"'s Krave Glazed Donut Holes Breakfast Cereal, Kids Cereal, Family Breakfast, Glazed Chocolate, 10oz Box",1,1.0,Count,1.0,12.25,12.25,5,12.25,1,1,0,0,1,0,0,0,0
71050,Alfa,Vitamins Aloe Vera Drink Original Flavor - Natural Pulp - 34 Ounce - 6 Pack (Mango),1,204.0,Fl Oz,204.0,0.10870098039215687,22.175,5,22.175,0,1,0,0,1,0,0,0,0
29844,Vinegar;,; Balsamic Wine,1,1.0,Count,1.0,139.0,139.0,0,139.0,0,0,0,0,0,0,0,0,0
170158,Royal,Kona Mountain Roast 10% Kona Blend Ground Coffee - 2 Bags - 8 Oz. Bag each #w2,1,16.0,Ounce,16.0,0.966875,15.47,0,15.47,0,0,0,1,1,0,0,0,0
260394,Alessi,"Balsamic Vinegar, 8.5 Ounce (Pack of 3)",3,14.166666666666666,ounce,42.5,0.6404705882352941,9.073333333333332,3,27.22,0,0,0,0,0,0,0,0,0
168599,House,"of Tsang Thai Basil Stir-Fry Sauce, 11.5 Ounce (Pack of 6)",6,1.0,Count,6.0,5.445833333333333,5.445833333333333,0,32.675,0,0,0,0,1,0,0,0,0
126529,The,"Only Bean - Organic Edamame Fettuccine Pasta - High Protein, Keto Friendly, Gluten-Free, Vegan, Non-GMO, Kosher, Low Carb, Plant-Based Bean Noodles - 8 oz (1 Pack)",1,8.0,Ounce,8.0,1.99875,15.99,5,15.99,0,1,0,0,1,0,0,0,0
205734,Oat,Milk | 32 oz. | Pack of 2 | (Half & Half),1,32.0,Fl Oz,32.0,0.8115625,25.97,4,25.97,0,1,0,0,0,0,0,0,0
68191,Gourmet,"Dried Broccoli Dices by It’s Delish, 2 lbs Bulk | Vegan and Kosher Dried Vegetables for Convenient Meals and Cooking",1,1.0,Count,1.0,41.99,41.99,5,41.99,1,1,0,0,1,0,0,0,1
143444,KIDSMANIA,SHARK BITE 12CT,1,12.0,Count,12.0,1.7795833333333333,21.355,0,21.355,0,0,0,0,0,0,0,0,0
119352,Sugarfina,"Rose All Day Bears Small Candy Cube Gummy Bear, 3.8oz, 4 Count",1,4.0,Count,4.0,9.5,38.0,8,38.0,1,1,0,0,1,0,0,1,0
27542,Hawaiian,"Sun Green Tea Lychee with Ginseng, 11.5-Ounce Cans (Pack of 24)",24,11.5,Fl Oz,276.0,0.1811231884057971,2.0829166666666667,4,49.99,0,0,0,0,1,0,0,0,0
100926,Taylor,"& Colledge Organic Vanilla Bean Paste with Seeds, 4.9oz Tube",1,4.9,Ounce,4.9,4.078571428571428,19.985,5,19.985,1,1,0,1,1,0,0,0,0
202162,Hypothermias,"Sugar Free Syrup for Snow Cone, Shaved Ice, Drinks - Pint (16 fl oz) - Made with Organic Monk Fruit and Non-GMO Organic Erythritol - BPA-Free Plastic Bottle (Wild Thing)",1,16.0,Fl Oz,16.0,0.871875,13.95,5,13.95,1,1,0,0,1,0,1,1,0
225978,Coffee,mate Snickers Flavored Liquid Creamer Pump Bottle - Snicker Flavor - 50.72 fl oz (1.50 L) - 1EachBottle,1,1.0,Count,1.0,39.49,39.49,5,39.49,0,1,0,0,1,0,1,1,0
111358,Caffe,"D'Vita Toffee Blended Ice Coffee - Toffee Frappe Mix, Blended Iced Coffee Mix, Gluten Free, No Cholesterol, No Hydrogenated Oils, No Trans Fat, Toffee Frappuccino Mix - 3.5 Lb Bag",1,56.0,Ounce,56.0,0.37607142857142856,21.06,5,21.06,1,0,0,1,1,0,1,1,0
235586,MoreLife,"Market Organic Black Salt (Kala Namak) | Sulfur-Rich Himalayan Rock Salt for Digestion, Bloating & Vata Balance | Ayurvedic Seasoning for Indian Cooking & Flavor Enhancer - 4oz (113g)",1,4.0,Ounce,4.0,2.3625,9.45,5,9.45,0,1,0,0,1,0,0,0,0
266124,PEZ,"Assorted Fruit, 8-Pack of Refills, 2.32-Ounce Packages (Pack of 24)",24,1.0,Count,24.0,2.513333333333333,2.513333333333333,0,60.32,0,0,0,0,0,0,0,0,0
256122,Braswell,Sweet Bourbon Glaze 12 oz. Bottle (Pack of 6),6,1.0,Count,6.0,6.484999999999999,6.484999999999999,0,38.91,0,0,0,0,0,0,1,1,0
28052,Rockstar,Zero Carb -- 16 fl oz,1,,None,,,3.99,0,3.99,0,0,0,0,0,0,0,0,0
98510,Jack,"Link’s Beef Jerky, Sweet & Hot, 2.85 oz. Bags, 4 Count – Flavorful Meat Snack, 10g of Protein and 80 Calories, Made with 100% Premium Beef - 96% Fat Free, No Added MSG or Nitrates/Nitrites",1,11.4,ounce,11.4,0.525438596491228,5.99,10,5.99,1,1,0,0,1,1,1,0,1
240502,Kirkland,"Signature Fancy Whole Cashews, Unsalted, 2.5 Pounds",1,40.0,Ounce,40.0,0.5045,20.18,0,20.18,1,0,0,0,0,0,0,0,0
272982,Merckens,Coating Melting Wafers White 5 pounds melting chocolate,1,80.0,Ounce,80.0,0.480875,38.47,5,38.47,0,0,0,1,1,0,0,0,0
174787,Eight,"O'Clock Coffee Dark Italian Espresso Roast, Keurig Single Serve K-Cup Pods, Dark Roast, 12 Count (Pack of 6)",6,12.0,Count,72.0,0.8123611111111111,9.748333333333333,5,58.49,0,1,1,0,1,0,0,0,0
273203,POCKY,Chocolate Cream Covered Biscuit Sticks 12 pouches 480 grams by Pocky,1,1.41,Fl Oz,1.41,16.30496453900709,22.99,2,22.99,0,0,0,0,1,0,0,0,0
44441,HP,"Original Sauce, 255g",1,8.99,Ounce,8.99,1.5517241379310345,13.95,0,13.95,0,0,0,0,1,0,0,0,0
52765,Mystic,Sprinkles 4mm Sugar Pearls 4oz Bottles (Sunshine Yellow 4mm Sugar Pearls 4oz),1,1.0,Count,1.0,9.99,9.99,4,9.99,0,0,0,0,1,0,1,1,0
17381,Hyleys,"Ginkgo Biloba Green Tea – Brain Support Blend with Citrus – 100% Natural, Gluten-Free, Non-GMO, Memory & Focus Tea – 25 Tea Bags",1,25.0,Count,25.0,0.4004,10.01,5,10.01,0,1,0,0,1,1,0,0,0
205206,IHOP,"Velvet Night Dark Roast Keurig K-Cup Coffee Pods,10 ct Box",1,10.0,Count,10.0,1.55,15.5,9,15.5,1,1,1,0,1,0,1,0,0
167150,Riceselect,"Rice, Sushi 32 oz. (Pack of 4)",4,32.0,Fl Oz,128.0,0.2614453125,8.36625,0,33.465,0,0,0,0,1,0,0,0,0
47273,Nutrament,- Strawberry 12 OZ,1,12.0,Fl Oz,12.0,0.16333333333333333,1.96,3,1.96,0,0,0,0,1,0,0,0,1
78921,Lucas,Muecas Tamarindo Flavor Lollipop with Chili Powder,1,1.0,Count,1.0,6.5,6.5,0,6.5,0,0,0,0,1,0,0,0,0
161381,AmeriColor,"Food Coloring, Avocado Soft Gel Paste, 13.5 Ounce",1,13.5,Ounce,13.5,1.4814814814814814,20.0,0,20.0,0,0,0,0,1,0,0,0,0
148116,Taylors,"of Harrogate Pure Green Tea, 20 Count (Pack of 6)",6,20.0,Count,120.0,0.04591666666666667,0.9183333333333333,0,5.51,0,1,0,0,1,0,0,0,0
51156,Wafers,"Coating Melting Milk Chocolate, 2-Pound Bag",1,32.0,Ounce,32.0,0.7809375,24.99,5,24.99,0,0,0,1,1,0,0,0,0
76043,RICE,A RONI CHDR BROCC SS,1,32.5,Ounce,32.5,0.045538461538461535,1.48,0,1.48,0,0,0,0,0,0,0,0,0
147327,Camerons,Organic Velvet Moon Whole Bean Coffee,1,32.0,Ounce,32.0,0.70921875,22.695,0,22.695,0,1,0,0,1,0,0,0,0
184186,Wilton,"NA 710-389 Decorator Preferred Fondant, White, 4.4 Ounce",1,4.4,Ounce,4.4,1.0613636363636363,4.67,5,4.67,0,0,0,0,0,0,0,0,0
36542,Minor's,"'s Sauce Concentrate, Demi Glace, 13.6 Ounce",1,13.6,Ounce,13.6,1.2683823529411764,17.25,4,17.25,0,0,0,0,1,1,0,0,0
265578,Andy's,'s Chicken Breading Hot 10.0 OZ(Pack of 6),6,1.0,Count,6.0,4.39,4.39,3,26.34,0,0,0,0,1,0,0,0,0
292320,Ghirardelli,"Triple Chocolate Brownie Mix, Semi-Sweet, Milk, Bittersweet",1,120.0,Ounce,120.0,0.16658333333333333,19.99,3,19.99,0,0,0,0,1,0,0,0,0
59934,Morton,& Bassett Everything Sprinkle 2.3 Oz,1,1.0,Count,1.0,8.99,8.99,4,8.99,1,1,0,0,1,1,0,0,0
262560,OMEALS,"Southwest Style Chicken w/Rice MRE | Sustainable Premium Fully Cooked Food w/Heater | No Refrigeration | Extended Shelf Life | For Outdoor Enthusiasts, Travelers, Emergency Supplies | USA Made",1,0.8,Ounce,0.8,21.4,17.12,5,17.12,1,1,1,1,1,0,1,0,1
259667,Cafe,"Du Monde Chicory Decaffeinated Coffee, Net Wt. 13 oz (2 Pack)",1,26.0,Ounce,26.0,1.153076923076923,29.98,0,29.98,0,0,0,0,1,0,0,0,0
211998,Bliss,"Life Watermelon Freeze Dried Melon Fruit Candy from TikTok, ASMR Crunchy Candy, Spicy Sweet and Sour Kids Snacks, Unique Novelty Snack for Kids 1.5oz",1,1.5,Ounce,1.5,4.64,6.96,5,6.96,1,1,1,1,1,0,0,1,0
7031,MIYOKO'S,"'S CREAMERY Organic Vegan Cream Cheese, Classic Plain, 8 oz Tub (1-Pack)",1,8.0,Ounce,8.0,0.68625,5.49,5,5.49,1,1,0,0,1,0,0,0,0
228810,Amoretti,"- Natural Passion-Orange-Guava Artisan Flavor Paste 8 oz - Use In Pastry, Savory, Brewing & Ice Cream Applications, Preservative Free, No Artificial Sweeteners, Highly Concentrated",1,8.0,Ounce,8.0,2.39625,19.17,5,19.17,1,1,0,0,1,0,0,0,0
57068,Tuttorosso,"Crushed Tomatoes with Basil, No Salt Added, Gluten Free and Vegetarian Recipe",1,8.0,Count,8.0,0.24875,1.99,5,1.99,0,0,0,0,1,0,1,0,0
283,Siete,"Cassava Flour Grain Free Tortillas, 8 Tortillas Per Pack, 3-Pack, 24 Tortillas",1,21.0,Ounce,21.0,0.379047619047619,7.96,0,7.96,0,0,0,0,1,0,0,0,0
13679,Lipton,", Soup Mix Kosher Chicken Noodle, 4.09 Oz",1,4.09,Ounce,4.09,0.8533007334963326,3.49,4,3.49,0,0,0,0,1,0,0,0,0
93394,Mate,Factor Yerba Organic Chai Loose,1,12.0,Ounce,12.0,1.9291666666666665,23.15,4,23.15,0,1,0,0,0,0,0,0,0
125190,Kirkland,"Signature Himalayan Pink Salt, 5 Pound",1,80.0,Ounce,80.0,0.20274999999999999,16.22,3,16.22,1,1,0,0,1,0,0,0,0
18305,Chai,"Chicory Root Tea (50 tea bags, ZIN: 548774)",1,50.0,Count,50.0,0.4672,23.36,5,23.36,0,1,0,1,1,0,0,0,0
248265,Judee's,'s Egg Roll and Wonton Wrapper Mix - 11 oz - Great for Frying Crispy Egg Rolls or Steaming Savory Wontons - Delicious and 100% Gluten Free - Ideal for Appetizers and Asian Dishes,1,11.2,Ounce,11.2,1.0705357142857144,11.99,5,11.99,1,1,0,0,1,0,1,0,0
210576,Mug,"Zero Sugar Root Beer, 20 Oz Bottle - Shipped By B4Y (12)",1,20.0,Fl Oz,20.0,0.125,2.5,0,2.5,0,0,0,0,1,0,1,1,0
50834,Blackburn's,"'s Fruit Preserves with Reuseable Mug, 2-Pack 18 oz. Jars (Pineapple)",1,36.0,Ounce,36.0,0.8608333333333333,30.99,3,30.99,0,0,0,1,0,0,0,0,0
230347,Ken's,'s Steak House Ranch Dressing 24 Ounce (Pack of 3),3,24.0,Fl Oz,72.0,0.06395833333333334,1.5350000000000001,5,4.605,0,1,0,0,1,0,0,0,0
71199,Leelanau,"Cherry Limeade, 16 fl oz (Pack of 12)",12,16.0,Fl Oz,192.0,0.3403125,5.445,2,65.34,0,0,0,0,0,0,1,1,0
170060,Stubb's,"'s Moppin' Sauce BBQ Baste, 12 oz (Pack of 4)",4,12.0,Ounce,48.0,0.54625,6.555,5,26.22,0,1,0,0,1,0,0,0,0
240129,Beulah's,"'s Sour Jelly Pumpkins, 2 Pound Package, 150 Pieces of Candy",1,32.0,Ounce,32.0,0.770625,24.66,3,24.66,0,0,0,0,1,0,0,0,0
30026,Timothy's,"'s World Coffee German Chocolate Cake K-cup for Keurig Brewers, 96 Count",1,96.0,Count,96.0,0.7163541666666666,68.77,5,68.77,0,1,0,0,1,0,0,0,0
194369,PAPYRUS,"Everyday Card, 1 EA",1,1.0,Count,1.0,18.99,18.99,4,18.99,0,0,0,1,0,0,0,0,0
289133,Avalon,Organics - CoQ10 Repair - Facial Cleansing Milk - 251ml (Case of 6),1,6.0,Count,6.0,3.7899999999999996,22.74,0,22.74,0,0,0,0,0,0,0,0,0
123540,Split,Yellow Chickpea Lentils - Split Desi Chickpeas - Indian Chana Dal – Split Bengal Lentils - Pure Indian Lentils – 3 Pound Bag By NY SPICE SHOP,1,24.0,Ounce,24.0,0.54125,12.99,4,12.99,1,1,0,1,1,0,0,0,0
1858,Peach,"Mandarin Orange Decaf Black Tea (50 tea bags, ZIN: 540922) - 2 Pack",1,100.0,Count,100.0,0.8086,80.86,5,80.86,0,1,0,1,1,0,0,0,0
90129,Sunsweet,Ones California Prunes,3,12.0,Ounce,36.0,0.19444444444444445,2.3333333333333335,0,7.0,0,0,0,0,0,0,0,0,0
143475,POCKY,STRAWBERRY 10CT 1.41OZ,1,14.1,Ounce,14.1,0.11276595744680852,1.59,4,1.59,0,0,0,0,1,0,0,0,0
8093,A,Gift Inside BTB Medium Box,1,1.0,Count,1.0,91.32,91.32,5,91.32,1,1,0,0,1,0,0,0,0
190909,Drake's,"'s Devil Dogs, 16 ct./26.5 oz. Snack Cakes Club Pack",1,27.7,Ounce,27.7,0.2631768953068592,7.29,0,7.29,0,0,0,0,1,0,0,0,0
213229,Henry,Weinhard's Black Cherry Cream Soda 24 Pack | 12oz Glass Bottles | Classic American Fla-vor | Premium Craft Soda,1,12.0,Fl Oz,12.0,4.165,49.98,7,49.98,1,1,0,0,1,0,1,1,0
146046,Apple,"Brandy White Tea (50 tea bags, ZIN: 533992)",1,50.0,Count,50.0,0.9054000000000001,45.27,5,45.27,0,1,0,1,1,0,0,0,0
194561,Lavazza,"Qualità Oro Whole Bean Coffee, Medium Roast, 100% Arabica, 2.2 lb Bag (Pack of 6)",6,35.27333333333333,Ounce,211.64,0.43703931203931207,15.415833333333333,5,92.495,0,1,0,1,1,0,0,0,0
42989,Pepperidge,"Farm Herb Seasoned Stuffing 3 pk,14oz each,total 42 oz",1,42.0,Ounce,42.0,0.21404761904761904,8.99,3,8.99,0,0,0,0,1,0,0,0,0
228783,Bliss,"Life Fruity Puffers Freeze Dried Candy, Crunchy Sweet, For Parties, Classroom, Office, Goodie Bags, Snack for Kids (2oz)",1,2.0,Ounce,2.0,4.99,9.98,5,9.98,0,0,0,0,1,1,0,1,0
121554,YDF,"Trident Vibes 3 Flavors Variety Pack Lemon, Tropical, Peppermint, Sugar Free Gum 3 Bottles of 40 Pieces (120 Total Pieces), 40 Count (Pack of 3)",3,40.0,Count,120.0,0.13908333333333334,5.5633333333333335,7,16.69,0,1,0,0,1,1,0,0,1
148429,Black,"Cherry White Tea (Loose) (8 oz, ZIN: 538603) - 3 Pack",1,24.0,Ounce,24.0,5.900833333333334,141.62,5,141.62,0,1,0,1,1,0,0,0,0
31473,Smart,"Balance Omega Blend Oil, 24-Ounce (Pack of 4)",4,24.0,Ounce,96.0,0.07635416666666667,1.8325,0,7.33,0,0,0,0,1,0,0,0,0
51571,Great,"Northern Popcorn 83-DT5381 4066 4 oz Premium Popcorn Portion Packs, Case of 12",1,48.0,Ounce,48.0,0.5545833333333333,26.62,5,26.62,1,0,0,0,0,0,0,0,0
260727,Badia,"Whole Spice, Nutmeg, 2 oz",1,2.0,Ounce,2.0,3.3,6.6,3,6.6,0,0,0,0,1,1,0,0,0
72436,Dr.,". John's Sugar Free Candy, Healthy Digestive Lollipops with Zero Sugar, Low Calorie Snacks, Keto Friendly, Strawberry Peach & Apple Flavors, 14 Count, 3.85 OZ",1,14.0,Count,14.0,1.0707142857142857,14.99,4,14.99,0,1,0,0,1,0,0,0,0
230196,Boston,Spice Johnny Applespice Appleseed Baking Spice Blend Pumpkin Pies Cakes Fudge Cupcakes Desserts Pastry Brownies Apple Pie (1 Cup Spice wt. 3.9oz/110g),1,3.9,Ounce,3.9,3.3102564102564105,12.91,4,12.91,1,0,0,0,1,0,1,0,0
169074,Harney,"& Sons Black Tea, Tea Bags, English Breakfast, 20 Count",1,20.0,Count,20.0,0.6759999999999999,13.52,5,13.52,1,0,0,0,1,0,0,0,0
28030,Lars,Own Imported Crispy Onions 4 Ounce Package - 3 pack,1,12.0,Ounce,12.0,0.6866666666666666,8.24,0,8.24,0,0,0,0,0,0,0,0,0
125478,Maoam,Stripes - 140g,1,4.94,Ounce,4.94,1.6133603238866394,7.97,0,7.97,0,0,0,0,0,0,0,0,0
207335,Propel,"Immune Support, Pineapple Peach, 16.9 Fl Oz (Pack of 12)",12,1.0,Count,12.0,0.8116666666666666,0.8116666666666666,5,9.74,0,0,0,0,1,1,0,0,0
41771,Hawaiian,Sun Strawberry Guava Jam 10 oz,1,10.0,Ounce,10.0,0.974,9.74,0,9.74,0,0,0,0,0,0,0,0,0
242526,Victor,"Allen's Coffee Springtime Coffee Variety Pack, Medium Roast, 36 Count, Single Serve Coffee Pods for Keurig K-Cup Brewers",1,36.0,Count,36.0,0.6469444444444444,23.29,9,23.29,1,1,0,0,1,0,0,0,0
260384,Original,Veggie Chips 6.75 Ounces (Case of 10),1,10.0,Count,10.0,3.556,35.56,2,35.56,0,0,0,1,0,0,0,0,0
177545,Orbit,"Spearmint Sugar Free Gum, 8 Count",1,8.0,count,8.0,1.27375,10.19,5,10.19,0,0,0,0,1,0,0,1,0
273523,Maseca,Nixtamasa Corn Masa Flour 4.4 Lb (Pack of 2) by MASECA,2,70.4,Ounce,140.8,0.02826704545454545,1.99,0,3.98,0,0,0,0,1,0,0,0,0
247334,Emerald,"Nuts Dry Roasted Almonds, 100-Calorie Packs, 7 Count (Pack of 6)",6,4.41,Ounce,26.46,1.7702191987906275,7.8066666666666675,5,46.84,0,1,0,1,1,0,1,0,0
285554,Heinz,Cocktail Sauce (12 oz Bottle),1,12.0,Ounce,12.0,0.29916666666666664,3.59,5,3.59,0,1,0,0,1,0,1,1,0
235981,Break,"Box Breakfast Snack Mix, Assorted, 41/Box (700-S0002)",1,1.0,Count,1.0,40.005,40.005,0,40.005,0,0,0,0,1,0,0,0,0
193400,Corn,"Starch by Its Delish, 20 Oz. Large Jar",1,16.0,Ounce,16.0,1.186875,18.99,5,18.99,0,1,0,0,1,0,0,0,0
7668,Yupik,"Gummy Peach Penguins, 2.2 lb (35.2 oz), Pack of 6, Gluten-Free, Penguin-Shaped Candies, Peachy Flavor, Chewy & Soft Gummies, Fun Treat, Sweet Candy, Ideal for Gifting, Holidays & Decorating",1,211.2,Ounce,211.2,0.12803030303030302,27.04,4,27.04,0,1,0,0,0,0,0,1,0
131813,NEW,Mike & Ike Mega Mix Sour Gluten Free/ Fat Free Candies Net Wt 5oz (1),1,5.0,Ounce,5.0,1.798,8.99,5,8.99,0,0,0,0,1,0,0,1,0
228364,Hills,"Bros. Original, Medium Roast, Coffee (26 Ounce (Pack of 8))",8,26.0,Ounce,208.0,0.12235576923076924,3.1812500000000004,5,25.450000000000003,1,1,0,0,1,0,0,0,0
293285,Renfro,"Fine Foods Salsa, Mango Habanero, 16-Ounce (Pack of 6)",6,16.0,Ounce,96.0,0.05510416666666667,0.8816666666666667,0,5.29,0,0,0,0,0,0,0,0,0
84448,Walker,Woods Jerk Ssnng Mild,1,10.0,Ounce,10.0,1.1949999999999998,11.95,0,11.95,0,0,0,0,0,0,0,0,0
296724,English,"Tea Store Loose Leaf, Organic Peppermint Herbal Tea Pouches",1,2.0,ounce,2.0,3.635,7.27,0,7.27,0,1,0,0,1,0,0,0,0
